20251105-1,731010
20251105-2,472317
20251105-3,430856
20251105-4,429662
20251105-5,429206
20251105-6,429012
20251105-7,363826
20251105-8,361090
20251105-9,357422
20251105-10,356449
20251105-11,352156
20251105-12,344364
20251105-13,342287
20251105-14,302561
20251105-15,251783
20251105-16,251064
20251105-17,249068
20251105-18,211790
20251105-19,199302
20251105-20,191719
20251105-21,184698
20251105-22,182459
20251105-23,177680
20251105-24,176014
20251105-25,175929
20251105-26,174021
20251105-27,162530
20251105-28,158782
20251105-29,141586
20251105-30,137420
20251105-31,136175
20251105-32,136095
20251105-33,132999
20251105-34,132481
20251105-35,131197
20251105-36,128602
20251105-37,127412
20251105-38,122941
20251105-39,120261
20251105-40,116741
20251105-41,114246
20251105-42,110057
20251105-43,109362
20251105-44,109179
20251105-45,106164
20251105-46,101548
20251105-47,95968
20251105-48,93437
20251105-49,92646
20251105-50,90812
20251105-51,90626
20251105-52,90540
20251105-53,90488
20251105-54,89658
20251105-55,89615
20251105-56,88973
20251105-57,88285
20251105-58,87890
20251105-59,87832
20251105-60,87277
20251105-61,87120
20251105-62,87119
20251105-63,87113
20251105-64,86685
20251105-65,86556
20251105-66,86447
20251105-67,85999
20251105-68,85385
20251105-69,85087
20251105-70,84767
20251105-71,84763
20251105-72,84641
20251105-73,84198
20251105-74,84140
20251105-75,84076
20251105-76,83716
20251105-77,83261
20251105-78,83257
20251105-79,83160
20251105-80,83100
20251105-81,82982
20251105-82,82959
20251105-83,82943
20251105-84,82859
20251105-85,81474
20251105-86,80650
20251105-87,79121
20251105-88,78845
20251105-89,78605
20251105-90,78581
20251105-91,78163
20251105-92,77734
20251105-93,77270
20251105-94,76529
20251105-95,76458
20251105-96,76375
20251105-97,76366
20251105-98,76120
20251105-99,75873
20251105-100,75857
20251105-101,75847
20251105-102,73513
20251105-103,72175
20251105-104,71596
20251105-105,71383
20251105-106,70261
20251105-107,68264
20251105-108,67293
20251105-109,67290
20251105-110,67114
20251105-111,66944
20251105-112,66844
20251105-113,66607
20251105-114,66095
20251105-115,65997
20251105-116,65314
20251105-117,64947
20251105-118,64884
20251105-119,64662
20251105-120,64226
20251105-121,64171
20251105-122,63880
20251105-123,63705
20251105-124,62875
20251105-125,62423
20251105-126,60929
20251105-127,60422
20251105-128,59381
20251105-129,58689
20251105-130,57518
20251105-131,56546
20251105-132,56171
20251105-133,55561
20251105-134,55315
20251105-135,55098
20251105-136,55006
20251105-137,54867
20251105-138,54740
20251105-139,54015
20251105-140,53924
20251105-141,53732
20251105-142,53689
20251105-143,52672
20251105-144,52627
20251105-145,52436
20251105-146,50236
20251105-147,49351
20251105-148,48152
20251105-149,46783
20251105-150,46752
20251105-151,46471
20251105-152,46450
20251105-153,46392
20251105-154,46344
20251105-155,46284
20251105-156,46195
20251105-157,46062
20251105-158,45017
20251105-159,44329
20251105-160,44152
20251105-161,43493
20251105-162,43087
20251105-163,42803
20251105-164,42249
20251105-165,42131
20251105-166,42024
20251105-167,41058
20251105-168,40047
20251105-169,39311
20251105-170,39129
20251105-171,38809
20251105-172,38642
20251105-173,37873
20251105-174,36047
20251105-175,35977
20251105-176,35855
20251105-177,35788
20251105-178,35629
20251105-179,35527
20251105-180,35347
20251105-181,35329
20251105-182,35082
20251105-183,35043
20251105-184,34921
20251105-185,34908
20251105-186,34805
20251105-187,34484
20251105-188,34406
20251105-189,34195
20251105-190,34098
20251105-191,34085
20251105-192,34073
20251105-193,33741
20251105-194,33568
20251105-195,33020
20251105-196,32754
20251105-197,31991
20251105-198,31415
20251105-199,31048
20251105-200,30523
20251105-201,30335
20251105-202,30320
20251105-203,30183
20251105-204,30049
20251105-205,30017
20251105-206,29982
20251105-207,29926
20251105-208,29898
20251105-209,29898
20251105-210,29770
20251105-211,29761
20251105-212,29718
20251105-213,29643
20251105-214,29593
20251105-215,29591
20251105-216,29571
20251105-217,29553
20251105-218,29062
20251105-219,28874
20251105-220,28723
20251105-221,28685
20251105-222,27885
20251105-223,27023
20251105-224,27002
20251105-225,26690
20251105-226,26572
20251105-227,26498
20251105-228,26332
20251105-229,26300
20251105-230,25913
20251105-231,25891
20251105-232,25633
20251105-233,25627
20251105-234,25481
20251105-235,25459
20251105-236,25169
20251105-237,25162
20251105-238,25117
20251105-239,24531
20251105-240,24510
20251105-241,24486
20251105-242,24485
20251105-243,24438
20251105-244,24419
20251105-245,24078
20251105-246,24000
20251105-247,23603
20251105-248,23289
20251105-249,23206
20251105-250,22753
20251105-251,22620
20251105-252,22545
20251105-253,22360
20251105-254,22149
20251105-255,22003
20251105-256,21796
20251105-257,21714
20251105-258,21054
20251105-259,20999
20251105-260,20866
20251105-261,20775
20251105-262,20718
20251105-263,20097
20251105-264,19951
20251105-265,19869
20251105-266,19706
20251105-267,19682
20251105-268,19412
20251105-269,19194
20251105-270,19186
20251105-271,18981
20251105-272,18877
20251105-273,18824
20251105-274,18751
20251105-275,18576
20251105-276,18327
20251105-277,18141
20251105-278,18029
20251105-279,18009
20251105-280,17894
20251105-281,17869
20251105-282,17625
20251105-283,17546
20251105-284,17504
20251105-285,17425
20251105-286,17286
20251105-287,17250
20251105-288,17218
20251105-289,17156
20251105-290,17101
20251105-291,17061
20251105-292,17025
20251105-293,16939
20251105-294,16936
20251105-295,16795
20251105-296,16751
20251105-297,16711
20251105-298,16676
20251105-299,16368
20251105-300,16327
