20251015-1,988711
20251015-2,794546
20251015-3,486123
20251015-4,446140
20251015-5,444454
20251015-6,441680
20251015-7,441066
20251015-8,440157
20251015-9,352199
20251015-10,345794
20251015-11,314637
20251015-12,312008
20251015-13,300415
20251015-14,246780
20251015-15,246642
20251015-16,246386
20251015-17,238911
20251015-18,226375
20251015-19,205619
20251015-20,191956
20251015-21,184136
20251015-22,179214
20251015-23,176651
20251015-24,173862
20251015-25,172174
20251015-26,171487
20251015-27,169734
20251015-28,169066
20251015-29,167957
20251015-30,162323
20251015-31,159932
20251015-32,155373
20251015-33,154960
20251015-34,154138
20251015-35,153826
20251015-36,140792
20251015-37,133567
20251015-38,132599
20251015-39,128209
20251015-40,127149
20251015-41,124170
20251015-42,124132
20251015-43,123954
20251015-44,123482
20251015-45,123038
20251015-46,122433
20251015-47,121789
20251015-48,119732
20251015-49,108859
20251015-50,106302
20251015-51,98883
20251015-52,97840
20251015-53,94874
20251015-54,92634
20251015-55,92058
20251015-56,91530
20251015-57,91252
20251015-58,90637
20251015-59,90436
20251015-60,90292
20251015-61,90078
20251015-62,89642
20251015-63,89261
20251015-64,88859
20251015-65,86566
20251015-66,86554
20251015-67,85704
20251015-68,84167
20251015-69,83706
20251015-70,83704
20251015-71,83540
20251015-72,82923
20251015-73,82409
20251015-74,82028
20251015-75,81388
20251015-76,81305
