20251020-1,1154231
20251020-2,967300
20251020-3,762098
20251020-4,726382
20251020-5,668179
20251020-6,585993
20251020-7,458160
20251020-8,456956
20251020-9,451351
20251020-10,444982
20251020-11,442281
20251020-12,428160
20251020-13,422453
20251020-14,393195
20251020-15,388627
20251020-16,378415
20251020-17,375205
20251020-18,362186
20251020-19,352285
20251020-20,343000
20251020-21,325958
20251020-22,314272
20251020-23,313606
20251020-24,312206
20251020-25,306235
20251020-26,294836
20251020-27,288624
20251020-28,279975
20251020-29,274982
20251020-30,260435
20251020-31,260233
20251020-32,253299
20251020-33,243248
20251020-34,238335
20251020-35,234767
20251020-36,231982
20251020-37,227868
20251020-38,222751
20251020-39,215204
20251020-40,197011
20251020-41,194026
20251020-42,192850
20251020-43,191521
20251020-44,183040
20251020-45,179829
20251020-46,177978
20251020-47,172829
20251020-48,172082
20251020-49,171614
20251020-50,171158
20251020-51,169917
20251020-52,167743
20251020-53,167121
20251020-54,165914
20251020-55,165721
20251020-56,164551
20251020-57,160244
20251020-58,155682
20251020-59,155427
20251020-60,154314
20251020-61,148148
20251020-62,140439
20251020-63,136603
20251020-64,135719
20251020-65,132214
20251020-66,132071
20251020-67,121742
20251020-68,119952
20251020-69,119316
20251020-70,118339
20251020-71,117626
20251020-72,112066
20251020-73,110592
20251020-74,110439
20251020-75,109645
20251020-76,107667
20251020-77,106048
20251020-78,103231
20251020-79,98874
20251020-80,97543
20251020-81,92039
20251020-82,91716
20251020-83,91256
20251020-84,90404
20251020-85,89340
20251020-86,88828
20251020-87,88035
20251020-88,84935
20251020-89,83652
20251020-90,83631
20251020-91,83298
20251020-92,83064
20251020-93,82336
20251020-94,82251
20251020-95,81236
20251020-96,81078
20251020-97,80655
20251020-98,80471
20251020-99,80141
20251020-100,80124
20251020-101,79615
20251020-102,79583
20251020-103,79541
20251020-104,79528
20251020-105,79488
20251020-106,79276
20251020-107,79077
20251020-108,78640
20251020-109,77682
20251020-110,76505
20251020-111,75539
20251020-112,74833
20251020-113,74598
20251020-114,74312
20251020-115,74272
20251020-116,73286
20251020-117,72548
20251020-118,72457
20251020-119,72140
20251020-120,71182
20251020-121,69762
20251020-122,69474
20251020-123,67821
20251020-124,66346
20251020-125,66233
20251020-126,65808
20251020-127,65630
20251020-128,65292
20251020-129,64770
20251020-130,64761
20251020-131,63930
20251020-132,63856
20251020-133,63623
