20251104-1,477439
20251104-2,432960
20251104-3,358050
20251104-4,341551
20251104-5,277941
20251104-6,269236
20251104-7,249630
20251104-8,221990
20251104-9,189939
20251104-10,187250
20251104-11,176507
20251104-12,176314
20251104-13,175982
20251104-14,175874
20251104-15,175689
20251104-16,175410
20251104-17,173888
20251104-18,168647
20251104-19,164056
20251104-20,162070
20251104-21,160710
20251104-22,139335
20251104-23,136796
20251104-24,134902
20251104-25,131165
20251104-26,131156
20251104-27,130998
20251104-28,130713
20251104-29,130398
20251104-30,129750
20251104-31,127515
20251104-32,127210
20251104-33,122778
20251104-34,122691
20251104-35,112953
20251104-36,111680
20251104-37,108713
20251104-38,107869
20251104-39,104161
20251104-40,103572
20251104-41,102548
20251104-42,101192
20251104-43,101061
20251104-44,100635
20251104-45,95975
20251104-46,95341
20251104-47,93728
20251104-48,93322
20251104-49,93127
20251104-50,90586
20251104-51,88649
20251104-52,87868
20251104-53,86670
20251104-54,86480
20251104-55,85591
20251104-56,85096
20251104-57,84931
20251104-58,84625
20251104-59,84447
20251104-60,84277
20251104-61,83777
20251104-62,83622
20251104-63,83163
20251104-64,82847
20251104-65,82783
20251104-66,80858
20251104-67,79659
20251104-68,79018
20251104-69,78864
20251104-70,78604
20251104-71,78603
20251104-72,78556
20251104-73,77782
20251104-74,77735
20251104-75,77393
20251104-76,76894
20251104-77,76690
20251104-78,76090
20251104-79,76050
20251104-80,75943
20251104-81,75650
20251104-82,75414
20251104-83,74047
20251104-84,74017
20251104-85,73939
20251104-86,70488
20251104-87,70483
20251104-88,68610
20251104-89,68502
20251104-90,68414
20251104-91,67914
20251104-92,67722
20251104-93,67362
20251104-94,65739
20251104-95,65589
20251104-96,65254
20251104-97,65078
20251104-98,65048
20251104-99,64832
20251104-100,64793
20251104-101,64776
20251104-102,63351
20251104-103,62653
20251104-104,58668
20251104-105,58386
20251104-106,58282
20251104-107,57882
20251104-108,57723
20251104-109,57636
20251104-110,56751
20251104-111,56682
20251104-112,56550
20251104-113,56434
20251104-114,56033
20251104-115,56010
20251104-116,56003
20251104-117,55617
20251104-118,55282
20251104-119,54844
20251104-120,54413
20251104-121,54097
20251104-122,53494
20251104-123,53396
20251104-124,52657
20251104-125,52183
20251104-126,52032
20251104-127,51872
20251104-128,51601
20251104-129,51137
20251104-130,50892
20251104-131,50839
20251104-132,50521
20251104-133,50162
20251104-134,49902
20251104-135,48725
20251104-136,47144
20251104-137,47111
20251104-138,46928
20251104-139,46583
20251104-140,46555
20251104-141,46553
20251104-142,46463
20251104-143,46234
20251104-144,46208
20251104-145,46150
20251104-146,46080
20251104-147,46057
20251104-148,45980
20251104-149,45934
20251104-150,45761
20251104-151,45665
20251104-152,44454
20251104-153,44089
20251104-154,42363
20251104-155,42102
20251104-156,41993
20251104-157,41911
20251104-158,41897
20251104-159,41752
20251104-160,41432
20251104-161,41428
20251104-162,40604
20251104-163,40015
20251104-164,39958
20251104-165,39345
20251104-166,39233
20251104-167,39172
20251104-168,38751
20251104-169,38689
20251104-170,37933
20251104-171,37872
20251104-172,37777
20251104-173,37485
20251104-174,36828
20251104-175,36797
20251104-176,36740
20251104-177,36457
20251104-178,36445
20251104-179,35938
20251104-180,35827
20251104-181,34848
20251104-182,34801
20251104-183,34758
20251104-184,34691
20251104-185,34398
20251104-186,34308
20251104-187,34246
20251104-188,34169
20251104-189,33999
20251104-190,33986
20251104-191,33041
20251104-192,32996
20251104-193,32459
20251104-194,32390
20251104-195,32355
20251104-196,32088
20251104-197,32046
20251104-198,31206
20251104-199,30697
20251104-200,30590
20251104-201,30543
20251104-202,30427
20251104-203,30417
20251104-204,30358
20251104-205,30316
20251104-206,30093
20251104-207,30058
20251104-208,30017
20251104-209,29935
20251104-210,29929
20251104-211,29818
20251104-212,29761
20251104-213,29758
20251104-214,29737
20251104-215,29630
20251104-216,29617
20251104-217,29597
20251104-218,29403
20251104-219,29319
20251104-220,29268
20251104-221,29215
20251104-222,28642
20251104-223,28547
20251104-224,28281
20251104-225,28079
20251104-226,27452
20251104-227,27224
20251104-228,26588
20251104-229,25822
20251104-230,25745
20251104-231,25567
20251104-232,25456
20251104-233,25433
20251104-234,25402
20251104-235,25373
20251104-236,25249
20251104-237,25185
20251104-238,25135
20251104-239,24908
20251104-240,24733
20251104-241,24622
20251104-242,24432
20251104-243,24052
20251104-244,23766
20251104-245,23548
20251104-246,23535
20251104-247,23040
20251104-248,22944
20251104-249,22830
20251104-250,22291
20251104-251,21512
20251104-252,21328
20251104-253,21189
20251104-254,20952
20251104-255,20948
20251104-256,20879
20251104-257,20827
20251104-258,20801
20251104-259,20668
20251104-260,20553
20251104-261,20543
20251104-262,20403
20251104-263,20327
20251104-264,20317
20251104-265,20215
20251104-266,20084
20251104-267,20063
20251104-268,19898
20251104-269,19777
20251104-270,19685
20251104-271,19584
20251104-272,19549
20251104-273,19255
20251104-274,19070
20251104-275,19069
20251104-276,19019
20251104-277,18643
20251104-278,18337
20251104-279,18320
20251104-280,18224
20251104-281,18060
20251104-282,17957
20251104-283,17901
20251104-284,17873
20251104-285,17822
20251104-286,17817
20251104-287,17807
20251104-288,17601
20251104-289,17479
20251104-290,17374
20251104-291,17249
20251104-292,17018
20251104-293,16977
20251104-294,16878
20251104-295,16681
20251104-296,16528
20251104-297,16278
20251104-298,16127
20251104-299,16072
20251104-300,15967
